VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
7153,PINE STATE TRADING CO,6520,LeCompte Calvados 5 Yr Old,39.99,55.99,750.0,10,399.9,0,0,0,0,15884.82,-399.9,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,25919,Hogue Clrs Merlot Wash,5.88,9.99,750.0,68,399.84000000000003,0,0,0,0,79528.99,-399.84000000000003,-inf,0.0,0.0
3252,E & J GALLO WINERY,7300,New Amsterdam Coconut Vodka,11.1,14.99,1750.0,36,399.6,0,0,0,0,61966.91,-399.6,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23894,Lindemans Bin 45 Cab Svgn,6.66,9.99,750.0,60,399.6,0,0,0,0,144929.24,-399.6,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,24030,Hugel Alsace Pnt Gr Classic,11.1,16.99,750.0,36,399.59999999999997,0,0,0,0,3999.93,-399.59999999999997,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,25628,Marchesi Barolo Gavi de Gavi,11.1,18.99,750.0,36,399.59999999999997,0,0,0,0,3999.93,-399.59999999999997,-inf,0.0,0.0
10754,PERFECTA WINES,43490,Ken Forrester Petit Pinotage,9.08,13.99,750.0,44,399.52,0,0,0,0,28720.52,-399.52,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,41532,Yellow Tail Shiraz/Grenache,6.24,14.99,1500.0,64,399.35999999999996,0,0,0,0,144929.24,-399.35999999999996,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6461,Blood Orange Liqueur,11.41,14.49,750.0,35,399.35,0,0,0,0,68054.7,-399.35,-inf,0.0,0.0
3252,E & J GALLO WINERY,7328,New Amsterdam Citron Vodka,6.76,8.99,750.0,59,398.84000000000003,0,0,0,0,61966.91,-398.84000000000003,-inf,0.0,0.0
9552,M S WALKER INC,21761,Ch Riotor Rose Cotes de Prov,11.03,16.99,750.0,36,397.08000000000004,0,0,0,0,55551.82,-397.08000000000004,-inf,0.0,0.0
10754,PERFECTA WINES,26458,Groppello CaMaiol Red,11.03,15.99,750.0,36,397.08,0,0,0,0,28720.52,-397.08,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,4065,Pink Pigeon Rum,20.89,27.99,750.0,19,396.91,0,0,0,0,68054.7,-396.91,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,43385,Three Thieves Bnd Pnt Grigio,5.15,9.99,1000.0,77,396.55,0,0,0,0,11595.97,-396.55,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,5083,DK Burst Blustery Pmnt Trav,8.26,10.99,750.0,48,396.48,0,0,0,0,123880.97,-396.48,-inf,0.0,0.0
90010,VINEXTRA INC,22632,Buil & Gine Montsant 17X1,7.48,20.99,750.0,53,396.44,0,0,0,0,524.94,-396.44,-inf,0.0,0.0
3252,E & J GALLO WINERY,14923,Five Oaks Pnt Nr Cal,2.54,3.79,750.0,156,396.24,0,0,0,0,61966.91,-396.24,-inf,0.0,0.0
660,SAZERAC NORTH AMERICA INC.,108,Mr Boston Peppermint Schnaps,4.77,6.49,1000.0,83,395.91,0,0,0,0,17932.33,-395.91,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,8364,Bolla Valpolicella,6.49,9.99,750.0,61,395.89,0,0,0,0,8510.41,-395.89,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,17938,Stark Raving White,6.7,9.99,750.0,59,395.3,0,0,0,0,7259.75,-395.3,-inf,0.0,0.0
9552,M S WALKER INC,21860,Le Grande Courtage Brut,10.96,19.49,750.0,36,394.56000000000006,0,0,0,0,55551.82,-394.56000000000006,-inf,0.0,0.0
90024,VINILANDIA USA,21158,Huber Gruner Veltliner Trais,10.96,16.99,750.0,36,394.56000000000006,0,0,0,0,2802.64,-394.56000000000006,-inf,0.0,0.0
10754,PERFECTA WINES,25161,Baron La Rose Bordeaux Blanc,7.89,11.99,750.0,50,394.5,0,0,0,0,28720.52,-394.5,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,21376,Tullia Prosecco,9.86,14.99,750.0,40,394.4,0,0,0,0,238.60999999999999,-394.4,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,25800,Acacia Winery Chard Carneros,16.43,23.99,750.0,24,394.32,0,0,0,0,7259.75,-394.32,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,327,Capt Morgan Spiced Rum 100,16.42,22.99,1000.0,24,394.08,0,0,0,0,257032.07,-394.08,-inf,0.0,0.0
6213,MHW LTD,5517,Tippy Cow Shamrock Mint,11.59,15.99,750.0,34,394.06000000000006,0,0,0,0,9621.58,-394.06000000000006,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,8274,Paul Masson Ruby Burgundy Ca,2.97,4.49,1000.0,132,392.04,0,0,0,0,79528.99,-392.04,-inf,0.0,0.0
90024,VINILANDIA USA,18845,Lamiable Brut Grand Cru,32.67,49.99,750.0,12,392.04,0,0,0,0,2802.64,-392.04,-inf,0.0,0.0
9552,M S WALKER INC,24207,Calista Pnt Nr The Coast Ran,16.33,24.99,750.0,24,391.92,0,0,0,0,55551.82,-391.92,-inf,0.0,0.0
17037,Dunn Wine Brokers,45840,White Oak Merlot Napa,16.33,24.99,750.0,24,391.92,0,0,0,0,358.03000000000003,-391.92,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21113,Wicked Soft Chard,6.53,9.99,750.0,60,391.8,0,0,0,0,68054.7,-391.8,-inf,0.0,0.0
1650,Circa Wines,26626,Maz Caz Rouge,10.88,15.99,750.0,36,391.68,0,0,0,0,211.97,-391.68,-inf,0.0,0.0
9552,M S WALKER INC,26010,Byron Pnt Nr Nielson Vyd SMV,21.76,31.99,750.0,18,391.68,0,0,0,0,55551.82,-391.68,-inf,0.0,0.0
12331,STELLAR IMPORTING CO LLC,18166,Lyrarakis Assyrtiko,10.88,15.99,750.0,36,391.68,0,0,0,0,119.23,-391.68,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,24035,Lamberti Prosecco Extra Dry,2.33,3.49,187.0,168,391.44,0,0,0,0,3999.93,-391.44,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,6941,Bolla Pinot Grigio,6.2,9.99,750.0,63,390.6,0,0,0,0,8510.41,-390.6,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,755,Vincent Van Gogh Raspberry,21.7,27.99,750.0,18,390.59999999999997,0,0,0,0,144929.24,-390.59999999999997,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,16708,Bolla Valpo Ripasso Cls Sup,7.23,10.99,750.0,54,390.42,0,0,0,0,8510.41,-390.42,-inf,0.0,0.0
3252,E & J GALLO WINERY,42348,Livingston Sangria Natural,4.82,6.99,1500.0,81,390.42,0,0,0,0,61966.91,-390.42,-inf,0.0,0.0
3252,E & J GALLO WINERY,39998,Tisdale Shiraz Cal,2.71,3.99,750.0,144,390.24,0,0,0,0,61966.91,-390.24,-inf,0.0,0.0
7749,R.P.IMPORTS INC,22263,Volker Eisele Family Est Cab,32.46,49.99,750.0,12,389.52,0,0,0,0,91.5,-389.52,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,24566,Head to Head Red Toscana,6.49,9.99,750.0,60,389.4,0,0,0,0,13605.41,-389.4,-inf,0.0,0.0
90010,VINEXTRA INC,46048,Wellington Cab Svgn Sonoma,12.16,17.99,750.0,32,389.12,0,0,0,0,524.94,-389.12,-inf,0.0,0.0
3252,E & J GALLO WINERY,18105,Ballatore Rose Moscato,5.33,7.99,750.0,73,389.09000000000003,0,0,0,0,61966.91,-389.09000000000003,-inf,0.0,0.0
9552,M S WALKER INC,39581,Capostrano Montepulciano Abr,4.63,10.99,750.0,84,388.92,0,0,0,0,55551.82,-388.92,-inf,0.0,0.0
3252,E & J GALLO WINERY,39995,Tisdale Cab Svgn Cal,2.7,3.99,750.0,144,388.79999999999995,0,0,0,0,61966.91,-388.79999999999995,-inf,0.0,0.0
10754,PERFECTA WINES,13183,Alpataco Malbec,10.8,15.99,750.0,36,388.79999999999995,0,0,0,0,28720.52,-388.79999999999995,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,872,DeKuyper Cherry Brandy,7.19,9.99,1000.0,54,388.26,0,0,0,0,123880.97,-388.26,-inf,0.0,0.0
7153,PINE STATE TRADING CO,24063,Atelie Prosecco,10.78,16.49,750.0,36,388.08000000000004,0,0,0,0,15884.82,-388.08000000000004,-inf,0.0,0.0
1587,VINEYARD BRANDS INC,18595,Delamotte Bl de Bl Champagne,32.25,49.99,750.0,12,387.0,0,0,0,0,6070.09,-387.0,-inf,0.0,0.0
2876,CENTEUR IMPORTS LLC,23626,Apimed Old Slavic Mead Light,6.45,9.99,750.0,60,387.0,0,0,0,0,31.5,-387.0,-inf,0.0,0.0
10754,PERFECTA WINES,17019,Riebeek Cellars Cab Svgn,6.45,9.99,750.0,60,387.0,0,0,0,0,28720.52,-387.0,-inf,0.0,0.0
10754,PERFECTA WINES,21830,Buoncristiani Family Red OPC,32.25,49.99,750.0,12,387.0,0,0,0,0,28720.52,-387.0,-inf,0.0,0.0
10754,PERFECTA WINES,42402,Grayson Cellars Merlot Paso,6.45,11.99,750.0,60,387.0,0,0,0,0,28720.52,-387.0,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,25593,Virginia Dare Pnt Nr RRV,16.12,24.99,750.0,24,386.88,0,0,0,0,19016.59,-386.88,-inf,0.0,0.0
7153,PINE STATE TRADING CO,19914,Gum Drop Pink Moscato,4.66,6.99,750.0,83,386.78000000000003,0,0,0,0,15884.82,-386.78000000000003,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,15319,Angoves Nine Vines Moscato,7.89,11.99,750.0,49,386.61,0,0,0,0,11595.97,-386.61,-inf,0.0,0.0
7153,PINE STATE TRADING CO,22744,Austerity Chard,9.2,13.99,750.0,42,386.40000000000003,0,0,0,0,15884.82,-386.40000000000003,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,6212,Taylor Red Port,3.22,4.99,750.0,120,386.4,0,0,0,0,79528.99,-386.4,-inf,0.0,0.0
10754,PERFECTA WINES,13181,Alpataco Pnt Nr,10.73,15.99,750.0,36,386.28,0,0,0,0,28720.52,-386.28,-inf,0.0,0.0
10754,PERFECTA WINES,22207,Star Insolia Chard,10.73,15.99,750.0,36,386.28,0,0,0,0,28720.52,-386.28,-inf,0.0,0.0
3664,WILLIAM GRANT & SONS INC,2295,Balvenie 15 Yr Single Malt,64.28,89.99,750.0,6,385.68,0,0,0,0,30234.420000000002,-385.68,-inf,0.0,0.0
10754,PERFECTA WINES,5467,Homericon Mastiha,14.28,19.99,750.0,27,385.56000000000006,0,0,0,0,28720.52,-385.56000000000006,-inf,0.0,0.0
3252,E & J GALLO WINERY,20445,Barefoot Bubbly Tropical Fus,6.53,9.99,750.0,59,385.27,0,0,0,0,61966.91,-385.27,-inf,0.0,0.0
10754,PERFECTA WINES,23780,La Chapelle Mission Haut Bri,55.03,81.99,750.0,7,385.21,0,0,0,0,28720.52,-385.21,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23230,High Valley Svgn Bl 13 Lake,9.39,13.99,750.0,41,384.99,0,0,0,0,19016.59,-384.99,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,13321,Collezione Monte d'Abruzzo,3.26,4.99,750.0,118,384.68,0,0,0,0,144929.24,-384.68,-inf,0.0,0.0
3664,WILLIAM GRANT & SONS INC,4005,Flor De Cana Centenial 12 Yr,31.99,39.99,750.0,12,383.88,0,0,0,0,30234.420000000002,-383.88,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23473,Auvigue Saint-Veran 13,10.66,17.49,750.0,36,383.76,0,0,0,0,144929.24,-383.76,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,19739,Sledgehammer Cab Svgn,7.99,11.99,750.0,48,383.52,0,0,0,0,14836.57,-383.52,-inf,0.0,0.0
10754,PERFECTA WINES,38110,Canyon Oaks Wh Znfdl Cal,3.99,5.99,750.0,96,383.04,0,0,0,0,28720.52,-383.04,-inf,0.0,0.0
653,STATE WINE & SPIRITS,40560,McManis River Jct Chard Cal,7.09,12.99,750.0,54,382.86,0,0,0,0,8014.9800000000005,-382.86,-inf,0.0,0.0
1003,BRONCO WINE COMPANY,42437,Crane Lake Cab Svgn Cal,6.16,8.99,1500.0,62,381.92,0,0,0,0,10.53,-381.92,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,2024,Black Velvet Toasted Caramel,4.44,5.99,375.0,86,381.84000000000003,0,0,0,0,79528.99,-381.84000000000003,-inf,0.0,0.0
2242,DELICATO VINEYARDS INC,23167,Loft Chard,15.89,29.99,3000.0,24,381.36,0,0,0,0,7982.65,-381.36,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,14671,Riondo Prosecco,10.59,15.99,750.0,36,381.24,0,0,0,0,144929.24,-381.24,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,7375,Riunite Lambrusco,3.97,5.99,750.0,96,381.12,0,0,0,0,8510.41,-381.12,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,26561,Zardetto Private Cuvee Glara,7.94,11.99,750.0,48,381.12,0,0,0,0,19016.59,-381.12,-inf,0.0,0.0
90024,VINILANDIA USA,24717,Merum Monastrell Jumilla,7.94,11.99,750.0,48,381.12,0,0,0,0,2802.64,-381.12,-inf,0.0,0.0
9552,M S WALKER INC,23990,Moncigale Rose Cd Provnce 14,8.66,12.99,750.0,44,381.03999999999996,0,0,0,0,55551.82,-381.03999999999996,-inf,0.0,0.0
10754,PERFECTA WINES,18467,K Vintners Cab Svgn Stonerid,31.75,46.99,750.0,12,381.0,0,0,0,0,28720.52,-381.0,-inf,0.0,0.0
17035,PERNOD RICARD USA,8618,Olmeca Altos Plata Blanco,17.31,25.99,1000.0,22,380.82,0,0,0,0,123780.22,-380.82,-inf,0.0,0.0
9552,M S WALKER INC,23395,Pavilion St Pierre Cdu Rhone,6.45,9.99,750.0,59,380.55,0,0,0,0,55551.82,-380.55,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23290,Ch Brane Cantenac Margaux 11,42.2,64.99,750.0,9,379.8,0,0,0,0,19016.59,-379.8,-inf,0.0,0.0
660,SAZERAC NORTH AMERICA INC.,5513,Chi Chi's Mai Tai,7.91,10.99,1750.0,48,379.68,0,0,0,0,17932.33,-379.68,-inf,0.0,0.0
3252,E & J GALLO WINERY,6383,Gallo Twin Vly Cab Svgn Cal,3.33,4.99,750.0,114,379.62,0,0,0,0,61966.91,-379.62,-inf,0.0,0.0
7153,PINE STATE TRADING CO,6545,LeCompte Calvados 18 Yr Old,94.88,129.99,750.0,4,379.52,0,0,0,0,15884.82,-379.52,-inf,0.0,0.0
3252,E & J GALLO WINERY,3931,New Amsterdam Peach Vodka,0.79,0.99,50.0,480,379.2,0,0,0,0,61966.91,-379.2,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,13550,Z Znfdl Tom Eddy,34.45,52.99,500.0,11,378.95,0,0,0,0,68054.7,-378.95,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,8438,Capt Morgan White Grapefruit,0.72,0.99,50.0,526,378.72,0,0,0,0,257032.07,-378.72,-inf,0.0,0.0
7153,PINE STATE TRADING CO,24060,Robertson & Duke Napa Cab Sv,15.78,23.99,750.0,24,378.72,0,0,0,0,15884.82,-378.72,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,25794,Girasole Hybrid Red,7.89,11.99,750.0,48,378.72,0,0,0,0,238.60999999999999,-378.72,-inf,0.0,0.0
10754,PERFECTA WINES,24054,La Volpe Prosecco,10.52,15.99,750.0,36,378.71999999999997,0,0,0,0,28720.52,-378.71999999999997,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,40444,Santa Ema Reserve Merlot,8.05,11.99,750.0,47,378.34999999999997,0,0,0,0,144929.24,-378.34999999999997,-inf,0.0,0.0
7153,PINE STATE TRADING CO,11424,Ch Julien Cab Svgn Mont Cnty,8.05,11.99,750.0,47,378.34999999999997,0,0,0,0,15884.82,-378.34999999999997,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,19169,Anterra Chardonnay,5.4,7.99,750.0,70,378.0,0,0,0,0,68054.7,-378.0,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,26490,Ch Beaulieu Rose Cote d Prov,3.92,5.99,750.0,96,376.32,0,0,0,0,68054.7,-376.32,-inf,0.0,0.0
9552,M S WALKER INC,18671,Martin Ray RRV Pnt Nr,14.47,21.99,750.0,26,376.21999999999997,0,0,0,0,55551.82,-376.21999999999997,-inf,0.0,0.0
1650,Circa Wines,20088,Camp Merlot Sonoma Cnty,10.45,15.99,750.0,36,376.20000000000005,0,0,0,0,211.97,-376.20000000000005,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,20880,Valmaggiore Nebbiolo d'Alba,31.33,46.99,750.0,12,375.96,0,0,0,0,144929.24,-375.96,-inf,0.0,0.0
10754,PERFECTA WINES,21698,Terra de Touros Red,5.22,7.99,750.0,72,375.84000000000003,0,0,0,0,28720.52,-375.84000000000003,-inf,0.0,0.0
8112,MOET HENNESSY USA INC,36307,Dom Chandon 00 Carnrs Pnt Nr,15.64,22.99,750.0,24,375.36,0,0,0,0,48347.26,-375.36,-inf,0.0,0.0
7245,PROXIMO SPIRITS INC.,206,Three Olives Vodka,12.94,17.99,1000.0,29,375.26,0,0,0,0,38994.78,-375.26,-inf,0.0,0.0
1650,Circa Wines,21564,Folk Machine Parts & Labor R,10.4,15.49,750.0,36,374.4,0,0,0,0,211.97,-374.4,-inf,0.0,0.0
653,STATE WINE & SPIRITS,23260,Penny Wise Svgn Bl,4.51,6.99,750.0,83,374.33000000000004,0,0,0,0,8014.9800000000005,-374.33000000000004,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,13528,St Clement Carneros Chard,12.9,19.99,750.0,29,374.1,0,0,0,0,14836.57,-374.1,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25374,Fratelli Urciuolo Fiano,5.19,7.99,750.0,72,373.68,0,0,0,0,68054.7,-373.68,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,16257,Sutter Home Pink Moscato,3.89,5.99,750.0,96,373.44,0,0,0,0,11595.97,-373.44,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,24309,Point North Pnt Nr Oregon,15.53,22.99,750.0,24,372.72,0,0,0,0,144929.24,-372.72,-inf,0.0,0.0
3252,E & J GALLO WINERY,46373,Carlo Rossi RSV Merlot Cal,11.64,16.99,5000.0,32,372.48,0,0,0,0,61966.91,-372.48,-inf,0.0,0.0
3252,E & J GALLO WINERY,19375,The Naked Grape Chard,12.41,17.99,3000.0,30,372.29999999999995,0,0,0,0,61966.91,-372.29999999999995,-inf,0.0,0.0
7153,PINE STATE TRADING CO,23554,Riva Rose Brut,10.34,14.99,750.0,36,372.24,0,0,0,0,15884.82,-372.24,-inf,0.0,0.0
5992,MCCORMICK DISTILLING CO,603,McCormick Gold Rum,5.03,6.99,1000.0,74,372.21999999999997,0,0,0,0,1567.85,-372.21999999999997,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,19045,San Polo Mezzopane 06 Toscan,18.61,26.99,750.0,20,372.2,0,0,0,0,19016.59,-372.2,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,19518,Hugel Riesling,10.32,19.99,750.0,36,371.52,0,0,0,0,3999.93,-371.52,-inf,0.0,0.0
9552,M S WALKER INC,24452,Vega Sindoa 14 Chard Navarra,7.58,12.99,750.0,49,371.41999999999996,0,0,0,0,55551.82,-371.41999999999996,-inf,0.0,0.0
9552,M S WALKER INC,36045,Pepperwood Grove Pnt Grigio,5.15,7.99,750.0,72,370.79999999999995,0,0,0,0,55551.82,-370.79999999999995,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18767,Cosentino The Zin,10.27,14.99,750.0,36,369.71999999999997,0,0,0,0,68054.7,-369.71999999999997,-inf,0.0,0.0
90047,CRUSH WINES,15510,Mollydooker Violinist Verdel,14.19,21.99,750.0,26,368.94,0,0,0,0,1457.73,-368.94,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,21320,Zion Dolev Muscato,7.09,10.99,750.0,52,368.68,0,0,0,0,144929.24,-368.68,-inf,0.0,0.0
90047,CRUSH WINES,38301,Neirano Pitul Moscato d'Asti,7.09,11.99,750.0,52,368.68,0,0,0,0,1457.73,-368.68,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,799,Svedka Colada Vodka,10.23,12.99,1000.0,36,368.28000000000003,0,0,0,0,79528.99,-368.28000000000003,-inf,0.0,0.0
9552,M S WALKER INC,24646,Pierre Dupond Renjardire CdR,5.94,16.99,750.0,62,368.28,0,0,0,0,55551.82,-368.28,-inf,0.0,0.0
8112,MOET HENNESSY USA INC,2928,Glenmorangie Tusail Giftbox,73.52,99.99,750.0,5,367.6,0,0,0,0,48347.26,-367.6,-inf,0.0,0.0
1650,Circa Wines,21491,Erre d Herrero Verdejo Rueda,10.2,14.99,750.0,36,367.20000000000005,0,0,0,0,211.97,-367.20000000000005,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,18553,Menage a Trois Pnt Nr,10.2,14.99,750.0,36,367.20000000000005,0,0,0,0,11595.97,-367.20000000000005,-inf,0.0,0.0
9552,M S WALKER INC,43027,Monsanto Monrosso Chianti,10.2,14.99,750.0,36,367.20000000000005,0,0,0,0,55551.82,-367.20000000000005,-inf,0.0,0.0
10754,PERFECTA WINES,10706,Brownstone Merlot Cal,6.12,8.99,750.0,60,367.2,0,0,0,0,28720.52,-367.2,-inf,0.0,0.0
9552,M S WALKER INC,21426,Szigeti Gruner Velt Skt Brut,12.66,23.99,750.0,29,367.14,0,0,0,0,55551.82,-367.14,-inf,0.0,0.0
9815,WINE GROUP INC,16809,Flip Flop Chard,7.79,11.99,1500.0,47,366.13,0,0,0,0,27100.41,-366.13,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,4453,Pitu Brazilian Rum Cachaca,10.76,16.99,750.0,34,365.84,0,0,0,0,19016.59,-365.84,-inf,0.0,0.0
4692,KOBRAND CORPORATION,19798,Jadot Beaujolais Villages,2.73,5.99,375.0,134,365.82,0,0,0,0,9139.38,-365.82,-inf,0.0,0.0
9552,M S WALKER INC,31157,Livio Felluga Pinot Grigio,15.23,24.99,750.0,24,365.52,0,0,0,0,55551.82,-365.52,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,3014,Smirnoff Coconut,10.15,12.99,750.0,36,365.4,0,0,0,0,257032.07,-365.4,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,4105,Patron XO Cafe Variety 3 Pak,5.07,6.99,50.0,72,365.04,0,0,0,0,68054.7,-365.04,-inf,0.0,0.0
7239,REMY COINTREAU USA INC,9439,Cointreau VAP,21.47,28.99,750.0,17,364.99,0,0,0,0,16978.67,-364.99,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23398,Treana Chard CC,12.16,17.99,750.0,30,364.79999999999995,0,0,0,0,144929.24,-364.79999999999995,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,25206,Quinta do Noval 2013 Port,60.8,89.99,750.0,6,364.79999999999995,0,0,0,0,144929.24,-364.79999999999995,-inf,0.0,0.0
9552,M S WALKER INC,25273,Kir-Yianni Paranga VdP Maced,10.13,14.99,750.0,36,364.68,0,0,0,0,55551.82,-364.68,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,21379,Alhambra Red Blend,10.13,14.99,750.0,36,364.68,0,0,0,0,238.60999999999999,-364.68,-inf,0.0,0.0
90017,THE IMPORTED GRAPE LLC,25747,Riojana Cab Svgn,5.06,7.49,750.0,72,364.32,0,0,0,0,80.03,-364.32,-inf,0.0,0.0
9552,M S WALKER INC,20772,Dutton Goldfield Chard Dutto,25.99,38.99,750.0,14,363.86,0,0,0,0,55551.82,-363.86,-inf,0.0,0.0
3252,E & J GALLO WINERY,7344,Viniq Shimmery Liqueur,7.74,12.99,375.0,47,363.78000000000003,0,0,0,0,61966.91,-363.78000000000003,-inf,0.0,0.0
7153,PINE STATE TRADING CO,21584,Fess Parker Ashleys Chard,19.07,28.99,750.0,19,362.33,0,0,0,0,15884.82,-362.33,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,10625,Querceto Il Sole Alessandro,45.26,66.99,750.0,8,362.08,0,0,0,0,68054.7,-362.08,-inf,0.0,0.0
7153,PINE STATE TRADING CO,3441,One Roq RSV Vodka,18.04,23.99,750.0,20,360.8,0,0,0,0,15884.82,-360.8,-inf,0.0,0.0
10754,PERFECTA WINES,50354,Ch Dufort Vivens Marguax,30.06,45.99,750.0,12,360.72,0,0,0,0,28720.52,-360.72,-inf,0.0,0.0
9552,M S WALKER INC,17493,Cercius CdR Vielles V Rouge,8.38,13.99,750.0,43,360.34000000000003,0,0,0,0,55551.82,-360.34000000000003,-inf,0.0,0.0
6213,MHW LTD,849,Bols Peach Schnapps,7.35,9.99,1000.0,49,360.15000000000003,0,0,0,0,9621.58,-360.15000000000003,-inf,0.0,0.0
90024,VINILANDIA USA,23935,Dom Sourdais Chinon,9.73,14.99,750.0,37,360.01,0,0,0,0,2802.64,-360.01,-inf,0.0,0.0
10754,PERFECTA WINES,21461,Ch Rayne Vigneau Sauternes,39.99,57.99,750.0,9,359.91,0,0,0,0,28720.52,-359.91,-inf,0.0,0.0
17033,SEA BREEZE CELLARS LLC,11077,Nova 06 Marilyn Merlot Napa,19.99,28.99,750.0,18,359.82,0,0,0,0,549.55,-359.82,-inf,0.0,0.0
3252,E & J GALLO WINERY,46146,Gallo Pnt Nr Pavia,6.66,9.99,1500.0,54,359.64,0,0,0,0,61966.91,-359.64,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,3186,Smirnoff Mango Vodka,9.99,12.99,750.0,36,359.64,0,0,0,0,257032.07,-359.64,-inf,0.0,0.0
7153,PINE STATE TRADING CO,26204,Dom de La Foret 15 Rose,9.99,14.99,750.0,36,359.64,0,0,0,0,15884.82,-359.64,-inf,0.0,0.0
7153,PINE STATE TRADING CO,26205,Memoires 15 Rose,9.99,14.99,750.0,36,359.64,0,0,0,0,15884.82,-359.64,-inf,0.0,0.0
17037,Dunn Wine Brokers,26713,Victor Hugo Les Mis Rose,9.99,15.49,750.0,36,359.64,0,0,0,0,358.03000000000003,-359.64,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,19825,Ch Monbousquet 10 Brdx,51.36,74.99,750.0,7,359.52,0,0,0,0,19016.59,-359.52,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,25003,Tenuta Sette Cieli Indaco,32.65,47.99,750.0,11,359.15,0,0,0,0,144929.24,-359.15,-inf,0.0,0.0
653,STATE WINE & SPIRITS,19259,The Beach House Red,7.48,10.99,750.0,48,359.04,0,0,0,0,8014.9800000000005,-359.04,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,19368,Luigi Bosca Malbec SV DOC,14.96,24.99,750.0,24,359.04,0,0,0,0,3999.93,-359.04,-inf,0.0,0.0
90024,VINILANDIA USA,25355,Bench Chardonnay,14.96,21.99,750.0,24,359.04,0,0,0,0,2802.64,-359.04,-inf,0.0,0.0
